Utility Number,Utility Name,State,country,Division_type,Division_id
14435,Town of Paoli,IN,US,NERC_REGION,RFC
14443,Town of Paragonah - (UT),UT,US,NERC_REGION,WECC
14446,Paragould Light & Water Comm,AR,US,NERC_REGION,SPP
14451,Village of Pardeeville - (WI),WI,US,NERC_REGION,RFC
14456,City of Paris - (MO),MO,US,NERC_REGION,SERC
14459,City of Paris - (KY),KY,US,NERC_REGION,SERC
14460,City of Paris - (AR),AR,US,NERC_REGION,SPP
14468,People's Cooperative Services,MN,US,NERC_REGION,MRO
14471,Parke County Rural E M C,IN,US,NERC_REGION,RFC
14472,Borough of Park Ridge - (NJ),NJ,US,NERC_REGION,RFC
14474,City of Park River - (ND),ND,US,NERC_REGION,MRO
14489,City of Parker - (SD),SD,US,NERC_REGION,MRO
14500,Park Electric Coop Inc,MT,US,NERC_REGION,
14505,Parkland Light & Water Company,WA,US,NERC_REGION,WECC
14512,Parowan City Corporation,UT,US,NERC_REGION,WECC
14534,City of Pasadena - (CA),CA,US,NERC_REGION,WECC
14537,Pascoag Utility District,RI,US,NERC_REGION,NPCC
14543,Tohono O'Odham Utility Authority,AZ,US,NERC_REGION,WECC
14557,"Pee Dee Electric Coop, Inc",SC,US,NERC_REGION,SERC
14563,Pearl River Valley El Pwr Assn,MS,US,NERC_REGION,SERC
14577,City of Paullina - (IA),IA,US,NERC_REGION,MRO
14581,Village of Paw Paw - (MI),MI,US,NERC_REGION,RFC
14582,City of Pawhuska - (OK),OK,US,NERC_REGION,MRO
14585,Town of Paxton - (MA),MA,US,NERC_REGION,NPCC
14599,"Paulding-Putman Elec Coop, Inc",OH,US,NERC_REGION,RFC
14600,Payson City Corporation,UT,US,NERC_REGION,WECC
14602,Pea River Electric Coop,AL,US,NERC_REGION,SERC
14605,City of Peabody - (MA),MA,US,NERC_REGION,NPCC
14606,"Peace River Electric Coop, Inc",FL,US,NERC_REGION,FRCC
14610,Orlando Utilities Comm,FL,US,NERC_REGION,
14624,PUD No 2 of Grant County,WA,US,NERC_REGION,WECC
14626,"Pedernales Electric Coop, Inc",TX,US,NERC_REGION,TRE
14645,City of Pella - (IA),IA,US,NERC_REGION,MRO
14648,Borough of Pemberton - (NJ),NJ,US,NERC_REGION,RFC
14649,Planters Electric Member Corp,GA,US,NERC_REGION,SERC
14650,Village of Pemberville - (OH),OH,US,NERC_REGION,RFC
14653,PUD No 1 of Pend Oreille County,WA,US,NERC_REGION,WECC
14656,City of Pender - (NE),NE,US,NERC_REGION,MRO
14659,Town of Pendleton - (IN),IN,US,NERC_REGION,RFC
14668,Peninsula Light Company,WA,US,NERC_REGION,WECC
14711,Pennsylvania Electric Co,OH,US,NERC_REGION,RFC
14715,PPL Electric Utilities Corp,PA,US,NERC_REGION,RFC
14716,Pennsylvania Power Co,OH,US,NERC_REGION,RFC
14717,Pee Dee Electric Member Corp,NC,US,NERC_REGION,SERC
14771,PUD No 1 of Asotin County,WA,US,NERC_REGION,WECC
14775,People's Electric Cooperative,OK,US,NERC_REGION,SPP
14792,Borough of Perkasie - (PA),PA,US,NERC_REGION,RFC
14806,City of Perry - (MO),MO,US,NERC_REGION,SERC
14829,City of Perry - (OK),OK,US,NERC_REGION,SPP
14839,City of Peru - (IN),IN,US,NERC_REGION,RFC
14840,City of Peru - (IL),IL,US,NERC_REGION,RFC
14841,City of Peterson - (MN),MN,US,NERC_REGION,MRO
14856,Petersburg Borough - (AK),AK,US,NERC_REGION,AK
14857,Pitt & Greene Elec Member Corp,NC,US,NERC_REGION,SERC
14864,Petit Jean Electric Coop Corp,AR,US,NERC_REGION,SERC
14867,City of Petoskey - (MI),MI,US,NERC_REGION,RFC
14945,Village of Philadelphia - (NY),NY,US,NERC_REGION,NPCC
14947,City of Philadelphia - (MS),MS,US,NERC_REGION,SERC
14954,Philippi Municipal Electric,WV,US,NERC_REGION,RFC
14999,"Pilot Power Group, LLC",CA,US,NERC_REGION,
15016,Pickwick Electric Coop,TN,US,NERC_REGION,SERC
15022,City of Piedmont - (AL),AL,US,NERC_REGION,SERC
15028,Piedmont Municipal Power Agny,SC,US,NERC_REGION,SERC
15034,Pierce-Pepin Coop Services,WI,US,NERC_REGION,MRO
15039,City of Pierce - (NE),NE,US,NERC_REGION,MRO
15040,City of Pierre - (SD),SD,US,NERC_REGION,MRO
15043,City of Piggott - (AR),AR,US,NERC_REGION,SPP
15045,Pike County Light & Power Co,NY,US,NERC_REGION,NPCC
15046,Town of Pikeville - (NC),NC,US,NERC_REGION,SERC
15048,Electrical Dist No2 Pinal County,AZ,US,NERC_REGION,WECC
15049,Electrical Dist No4 Pinal County,AZ,US,NERC_REGION,WECC
15051,City of Pine Bluffs - (WY),WY,US,NERC_REGION,WECC
15054,"Pioneer Rural Elec Coop, Inc - (OH)",OH,US,NERC_REGION,RFC
15058,Town of Pinetops - (NC),NC,US,NERC_REGION,SERC
15062,Town of Pineville - (NC),NC,US,NERC_REGION,SERC
15072,Village of Pioneer - (OH),OH,US,NERC_REGION,RFC
15073,"Pioneer Electric Coop, Inc - (KS)",KS,US,NERC_REGION,SPP
15075,City of Pioche - (NV),NV,US,NERC_REGION,WECC
15095,City of Piqua - (OH),OH,US,NERC_REGION,RFC
15104,Borough of Pitcairn - (PA),PA,US,NERC_REGION,RFC
15116,Town of Pittsboro - (IN),IN,US,NERC_REGION,RFC
15127,Placer County Water Agency,CA,US,NERC_REGION,WECC
15134,City of Plankinton - (SD),SD,US,NERC_REGION,MRO
15137,City of Plaquemine - (LA),LA,US,NERC_REGION,SPP
15143,Platte River Power Authority,CO,US,NERC_REGION,WECC
15145,City of Plattsburgh - (NY),NY,US,NERC_REGION,NPCC
15159,City of Plymouth - (WI),WI,US,NERC_REGION,MISO
15175,Pointe Coupee Elec Member Corp,LA,US,NERC_REGION,SERC
15180,City of Pocahontas - (IA),IA,US,NERC_REGION,MRO
15188,Polk County Rural Pub Pwr Dist,NE,US,NERC_REGION,MRO
15201,City of Pomona - (KS),KS,US,NERC_REGION,SPP
15202,City of Ponca City - (OK),OK,US,NERC_REGION,SPP
15203,Village of Plymouth - (OH),OH,US,NERC_REGION,RFC
15229,City of Poplar Bluff - (MO),MO,US,NERC_REGION,SPP
15231,City of Port Angeles - (WA),WA,US,NERC_REGION,WECC
15246,City of Portland - (MI),MI,US,NERC_REGION,RFC
15248,Portland General Electric Co,OR,US,NERC_REGION,WECC
15257,"Poudre Valley REA, Inc",CO,US,NERC_REGION,WECC
15263,The Potomac Edison Company,PA,US,NERC_REGION,RFC
15270,Potomac Electric Power Co,DC,US,NERC_REGION,RFC
15291,Prairie Energy Coop,IA,US,NERC_REGION,MRO
15294,City of Powell - (WY),WY,US,NERC_REGION,WECC
15296,New York Power Authority,NY,US,NERC_REGION,NPCC
15297,City of Plummer - (ID),ID,US,NERC_REGION,WECC
15308,Plumas-Sierra Rural Elec Coop,CA,US,NERC_REGION,WECC
15311,Prague Public Works Authority,OK,US,NERC_REGION,SPP
15312,Village of Prairie Du Sac - (WI),WI,US,NERC_REGION,MISO
15321,City of Pratt- (KS),KS,US,NERC_REGION,SPP
15327,PUD No 1 of Wahkiakum County,WA,US,NERC_REGION,WECC
15334,Prentiss County Elec Pwr Assn,MS,US,NERC_REGION,SERC
15336,City of Prescott - (KS),KS,US,NERC_REGION,SPP
15340,Presque Isle Elec & Gas Coop,MI,US,NERC_REGION,RFC
15344,Polk-Burnett Electric Coop,WI,US,NERC_REGION,MRO
15346,Village of Polk - (NE),NE,US,NERC_REGION,MRO
15348,Preston Public Utilities Comm,MN,US,NERC_REGION,MRO
15349,City of Preston,IA,US,NERC_REGION,MISO
15352,Village of Prague - (NE),NE,US,NERC_REGION,MRO
15356,Price Electric Coop Inc,WI,US,NERC_REGION,MRO
15371,Town of Princeton - (MA),MA,US,NERC_REGION,NPCC
15377,City of Primghar - (IA),IA,US,NERC_REGION,MRO
15385,City of Princeton - (WI),WI,US,NERC_REGION,RFC
15386,City of Princeton - (KY),KY,US,NERC_REGION,SERC
15387,Princeton Public Utils Comm,MN,US,NERC_REGION,MRO
15388,City of Princeton - (IL),IL,US,NERC_REGION,SERC
15410,Prince George Electric Coop,VA,US,NERC_REGION,SERC
15419,PUD No 3 of Mason County,WA,US,NERC_REGION,
15433,Town of Prosperity - (SC),SC,US,NERC_REGION,SERC
15443,City of Providence - (KY),KY,US,NERC_REGION,RFC
15444,Provo City Corp,UT,US,NERC_REGION,WECC
15460,Proctor Public Utilities Comm,MN,US,NERC_REGION,MRO
15462,City of Pryor - (OK),OK,US,NERC_REGION,SPP
15466,Public Service Co of Colorado,CO,US,NERC_REGION,WECC
15472,Public Service Co of NH,NH,US,NERC_REGION,NPCC
15473,Public Service Co of NM,NM,US,NERC_REGION,WECC
15474,Public Service Co of Oklahoma,OK,US,NERC_REGION,SPP
15500,Puget Sound Energy Inc,WA,US,NERC_REGION,WECC
15507,City of Pulaski - (TN),TN,US,NERC_REGION,SERC
15515,City of Purcell - (OK),OK,US,NERC_REGION,MRO
15541,Borough of Quakertown - (PA),PA,US,NERC_REGION,RFC
15566,City of Quincy - (FL),FL,US,NERC_REGION,FRCC
15573,City of Quitman,GA,US,NERC_REGION,SERC
15619,City of Radford - (VA),VA,US,NERC_REGION,RFC
15621,"Radiant Electric Coop, Inc",KS,US,NERC_REGION,SPP
15665,City of Randall - (MN),MN,US,NERC_REGION,MRO
15671,Randolph Electric Member Corp,NC,US,NERC_REGION,SERC
15672,Ralls County Electric Coop,MO,US,NERC_REGION,SERC
15674,City of Randolph - (NE),NE,US,NERC_REGION,MRO
15686,Village of Rantoul - (IL),IL,US,NERC_REGION,RFC
15700,Rayle Electric Membership Corp,GA,US,NERC_REGION,SERC
15711,Rainbow Energy Marketing Corp,ND,US,NERC_REGION,MRO
15728,City of Rayne - (LA),LA,US,NERC_REGION,SERC
15746,Red River Valley Rrl Elec Assn,OK,US,NERC_REGION,SPP
15748,Town of Reading - (MA),MA,US,NERC_REGION,NPCC
15750,Redwood Electric Coop,MN,US,NERC_REGION,MRO
15751,City of Readlyn - (IA),IA,US,NERC_REGION,MRO
15772,City of Red Bud - (IL),IL,US,NERC_REGION,RFC
15773,City of Red Cloud - (NE),NE,US,NERC_REGION,MRO
15776,Reedy Creek Improvement Dist,FL,US,NERC_REGION,FRCC
15778,Town of Red Springs - (NC),NC,US,NERC_REGION,SERC
15783,City of Redding - (CA),CA,US,NERC_REGION,WECC
15787,Redlands Water & Power Company,CO,US,NERC_REGION,WECC
15793,Redwood Falls Public Util Comm,MN,US,NERC_REGION,MRO
15804,Reedsburg Utility Comm,WI,US,NERC_REGION,MISO
15811,"Rich Mountain Elec Coop, Inc",AR,US,NERC_REGION,SERC
15845,Renville-Sibley Coop Pwr Assn,MN,US,NERC_REGION,MRO
15846,City of Remsen - (IA),IA,US,NERC_REGION,MRO
15847,Reliant Energy Retail Services,TX,US,NERC_REGION,TRE
15860,City of Rensselaer - (IN),IN,US,NERC_REGION,RFC
15862,City of Renwick - (IA),IA,US,NERC_REGION,MRO
15865,Village of Republic - (OH),OH,US,NERC_REGION,RFC
15923,City of Pond Creek - (OK),OK,US,NERC_REGION,SPP
15938,Rice Lake Utilities,WI,US,NERC_REGION,MRO
15943,City of Rich Hill - (MO),MO,US,NERC_REGION,SPP
15978,City of Richland Center - (WI),WI,US,NERC_REGION,MISO
15979,City of Richland - (WA),WA,US,NERC_REGION,WECC
15981,City of Richland - (MO),MO,US,NERC_REGION,SERC
15982,Town of Richlands - (VA),VA,US,NERC_REGION,RFC
15983,Richland Electric Coop,WI,US,NERC_REGION,MRO
15989,City of Richmond - (IN),IN,US,NERC_REGION,RFC
15991,Village of Richmondville - (NY),NY,US,NERC_REGION,NPCC
16022,Village of Reynolds - (NE),NE,US,NERC_REGION,MRO
16057,"Rio Grande Electric Coop, Inc",TX,US,NERC_REGION,TRE
16060,Riverland Energy Cooperative,WI,US,NERC_REGION,MRO
16062,Village of Ripley - (OH),OH,US,NERC_REGION,RFC
16063,"Rita Blanca Electric Coop, Inc",TX,US,NERC_REGION,SPP
16068,City of Rising Sun - (IN),IN,US,NERC_REGION,RFC
16082,City of River Falls,WI,US,NERC_REGION,MISO
16092,Village of Riverton - (IL),IL,US,NERC_REGION,
16105,City of Riverdale - (ND),ND,US,NERC_REGION,MRO
16135,City of Robinson - (KS),KS,US,NERC_REGION,SPP
16140,City of Robertsdale,AL,US,NERC_REGION,SERC
16146,"Navasota Valley Elec Coop, Inc",TX,US,NERC_REGION,TRE
16164,Roosevelt Public Power Dist,NE,US,NERC_REGION,WECC
16177,"Robison Energy, LLC",NY,US,NERC_REGION,NY
16179,Rochelle Municipal Utilities,IL,US,NERC_REGION,RFC
16181,Rochester Public Utilities,MN,US,NERC_REGION,MRO
16183,Rochester Gas & Electric Corp,NY,US,NERC_REGION,NPCC
16195,City of Rock Hill - (SC),SC,US,NERC_REGION,SERC
16196,Rock Energy Cooperative,WI,US,NERC_REGION,MRO
16198,City of Rock Falls - (IL),IL,US,NERC_REGION,RFC
16206,Rock Rapids Municipal Utility,IA,US,NERC_REGION,MRO
16211,City of Rockford- (IA),IA,US,NERC_REGION,MRO
16213,Rockland Electric Co,NY,US,NERC_REGION,NPCC
16217,Village of Rockville Centre - (NY),NY,US,NERC_REGION,NPCC
16226,City of Rocky Mount - (NC),NC,US,NERC_REGION,
16259,City of Rolla - (MO),MO,US,NERC_REGION,SERC
16267,Rolling Hills Electric Coop,KS,US,NERC_REGION,SPP
16269,City of Roodhouse - (IL),IL,US,NERC_REGION,RFC
16273,Roosevelt Irrigation District,AZ,US,NERC_REGION,WECC
16284,"Roseau Electric Coop, Inc",MN,US,NERC_REGION,MRO
16285,City of Roseau - (MN),MN,US,NERC_REGION,MRO
16286,Rosebud Electric Coop Inc,SD,US,NERC_REGION,MRO
16295,City of Roseville - (CA),CA,US,NERC_REGION,WECC
16377,Town of Rowley - (MA),MA,US,NERC_REGION,NPCC
16382,"Rural Electric Coop, Inc",OK,US,NERC_REGION,SPP
16416,City of Rupert - (ID),ID,US,NERC_REGION,WECC
16420,Rural Electric Conven Coop,IL,US,NERC_REGION,RFC
16427,City of Rushford - (MN),MN,US,NERC_REGION,MRO
16438,City of Russell - (MA),MA,US,NERC_REGION,NPCC
16440,City of Russell - (KS),KS,US,NERC_REGION,SPP
16443,Rushmore Electric Pwr Coop Inc,SD,US,NERC_REGION,MRO
16451,City of Rushmore - (MN),MN,US,NERC_REGION,MRO
16459,City of Russellville - (KY),KY,US,NERC_REGION,SERC
16461,"Rusk County Electric Coop, Inc",TX,US,NERC_REGION,SPP
16463,City of Ruston - (LA),LA,US,NERC_REGION,SERC
16487,Town of Ryan - (OK),OK,US,NERC_REGION,SPP
16496,Rutherford Elec Member Corp,NC,US,NERC_REGION,SERC
16511,Sac-Osage Electric Coop Inc,MO,US,NERC_REGION,SERC
16518,City of Sabetha - (KS),KS,US,NERC_REGION,SPP
16528,City of Sabula - (IA),IA,US,NERC_REGION,MRO
16537,Safe Harbor Water Power Corp,PA,US,NERC_REGION,RFC
16538,City of Safford - (AZ),AZ,US,NERC_REGION,WECC
16549,City of Salamanca - (NY),NY,US,NERC_REGION,NPCC
16555,Salem Electric - (OR),OR,US,NERC_REGION,WECC
16557,Salem City Corporation - (UT),UT,US,NERC_REGION,WECC
16558,City of Salem - (VA),VA,US,NERC_REGION,RFC
16560,City of Salisbury - (MO),MO,US,NERC_REGION,SPP
16561,City of Sallisaw - (OK),OK,US,NERC_REGION,SPP
16565,Salmon River Electric Coop Inc,ID,US,NERC_REGION,WECC
16572,Salt River Project,AZ,US,NERC_REGION,WECC
16587,Salt River Electric Coop Corp,KY,US,NERC_REGION,RFC
16603,"San Luis Valley R E C, Inc",CO,US,NERC_REGION,WECC
16606,"Santee Electric Coop, Inc",SC,US,NERC_REGION,
16609,San Diego Gas & Electric Co,CA,US,NERC_REGION,WECC
16610,City of Scribner - (NE),NE,US,NERC_REGION,MRO
16611,Access Energy Coop,IA,US,NERC_REGION,SERC
16612,City & County of San Francisco,CA,US,NERC_REGION,WECC
16613,Sam Houston Electric Coop Inc,TX,US,NERC_REGION,SERC
16616,"San Isabel Electric Assn, Inc",CO,US,NERC_REGION,WECC
16622,"San Miguel Power Assn, Inc",CO,US,NERC_REGION,WECC
16624,"San Miguel Electric Coop, Inc",TX,US,NERC_REGION,TRE
16627,San Patricio Electric Coop Inc,TX,US,NERC_REGION,TRE
16628,City of Sanborn - (IA),IA,US,NERC_REGION,MRO
16629,Sand Mountain Electric Coop,AL,US,NERC_REGION,SERC
16637,City of Sandersville - (GA),GA,US,NERC_REGION,SERC
16638,"San Bernard Electric Coop, Inc",TX,US,NERC_REGION,TRE
16647,City of Sanger - (TX),TX,US,NERC_REGION,TRE
16648,City of Santa Clara - (UT),UT,US,NERC_REGION,WECC
16649,Sangre De Cristo Elec Assn Inc,CO,US,NERC_REGION,WECC
16655,City of Santa Clara - (CA),CA,US,NERC_REGION,WECC
16667,City of Sargent - (NE),NE,US,NERC_REGION,MRO
16674,Satilla Rural Elec Member Corporation,GA,US,NERC_REGION,SERC
16679,City of Sauk Centre - (MN),MN,US,NERC_REGION,MRO
16680,Village of Sauk City - (WI),WI,US,NERC_REGION,RFC
16740,Scenic Rivers Energy Coop,WI,US,NERC_REGION,MRO
16751,Three Rivers Electric Coop,MO,US,NERC_REGION,SERC
16759,"Sheridan Electric Coop, Inc",MT,US,NERC_REGION,MRO
16765,City of Schulenburg - (TX),TX,US,NERC_REGION,TRE
16778,City of Schuyler - (NE),NE,US,NERC_REGION,MRO
16780,Borough of Schuylkill Haven - (PA),PA,US,NERC_REGION,RFC
16788,Town of Scotland Neck - (NC),NC,US,NERC_REGION,SERC
16805,SEMO Electric Cooperative,MO,US,NERC_REGION,SERC
16821,Sam Rayburn Municipal Pwr Agny,TX,US,NERC_REGION,SERC
16829,City of Scottsboro,AL,US,NERC_REGION,SERC
16830,City of Scottsburg - (IN),IN,US,NERC_REGION,RFC
16840,"Calpine Energy Solutions, LLC",CA,US,NERC_REGION,WECC
16845,Village of Shickley - (NE),NE,US,NERC_REGION,MRO
16851,SE-MA-NO Electric Coop,MO,US,NERC_REGION,SERC
16853,Borough of St Clair - (PA),PA,US,NERC_REGION,RFC
16854,"Heartland Rural Elec Coop, Inc",KS,US,NERC_REGION,SPP
16865,Sawnee Electric Membership Corporation,GA,US,NERC_REGION,SERC
16873,City of Sebewaing - (MI),MI,US,NERC_REGION,RFC
16900,City of Seguin - (TX),TX,US,NERC_REGION,TRE
16914,Town of Selma - (NC),NC,US,NERC_REGION,SERC
16920,Sedgwick County El Coop Assn Inc,KS,US,NERC_REGION,SPP
16921,City of Seneca - (SC),SC,US,NERC_REGION,SERC
16922,City of Seneca - (KS),KS,US,NERC_REGION,SPP
16932,City of Sergeant Bluff - (IA),IA,US,NERC_REGION,MRO
16951,Seville Board of Public Affairs,OH,US,NERC_REGION,RFC
16953,City of Seward - (NE),NE,US,NERC_REGION,MRO
16959,City of Seymour - (MO),MO,US,NERC_REGION,SERC
16961,City of Seymour - (TX),TX,US,NERC_REGION,TRE
16971,Shakopee Public Utilities Comm,MN,US,NERC_REGION,MRO
16988,City of Sharon Springs - (KS),KS,US,NERC_REGION,SPP
16992,City of Stanton - (IA),IA,US,NERC_REGION,RFC
17004,Town of Sharpsburg - (NC),NC,US,NERC_REGION,SERC
17008,Sharyland Utilities LP,TX,US,NERC_REGION,
17011,Shawano Municipal Utilities,WI,US,NERC_REGION,RFC
17028,City of Sheboygan Falls - (WI),WI,US,NERC_REGION,RFC
17037,City of Shelby - (NC),NC,US,NERC_REGION,SERC
17038,RushShelby Energy,IN,US,NERC_REGION,RFC
17040,"Shelby Electric Coop, Inc",IL,US,NERC_REGION,RFC
17043,City of Shelby - (OH),OH,US,NERC_REGION,RFC
17044,"Shelby Energy Co-op, Inc",KY,US,NERC_REGION,SERC
17045,City of Sharon- (ND),ND,US,NERC_REGION,MRO
17046,City of Shelby - (IA),IA,US,NERC_REGION,MRO
17066,Shenandoah Valley Elec Coop,VA,US,NERC_REGION,SERC
17074,City of Shelly - (MN),MN,US,NERC_REGION,MRO
17079,Village of Sherburne - (NY),NY,US,NERC_REGION,NPCC
17085,City of Sherrill - (NY),NY,US,NERC_REGION,NPCC
17098,Village of Shiloh - (OH),OH,US,NERC_REGION,RFC
17101,City of Shiner - (TX),TX,US,NERC_REGION,TRE
17106,Sho-Me Power Electric Coop,MO,US,NERC_REGION,SERC
17127,Town of Shrewsbury - (MA),MA,US,NERC_REGION,NPCC
17130,City of Shullsburg - (WI),WI,US,NERC_REGION,RFC
17141,City of Sibley - (IA),IA,US,NERC_REGION,MRO
17149,City of Sidney - (NE),NE,US,NERC_REGION,WECC
17166,Sierra Pacific Power Co,NV,US,NERC_REGION,WECC
17177,City of Sikeston - (MO),MO,US,NERC_REGION,SPP
17184,City of Siloam Springs - (AR),AR,US,NERC_REGION,SPP
17186,Village of Silver Springs - (NY),NY,US,NERC_REGION,NPCC
17252,Singing River Elec Cooperative,MS,US,NERC_REGION,SERC
17260,North West Rural Electric Coop,IA,US,NERC_REGION,MRO
17261,Slope Electric Coop Inc,ND,US,NERC_REGION,MRO
17264,City of Sioux Center,IA,US,NERC_REGION,MRO
17265,City of Sioux Falls - (SD),SD,US,NERC_REGION,MRO
17267,Sioux Valley SW Elec Coop,SD,US,NERC_REGION,MRO
17271,City & Borough of Sitka - (AK),AK,US,NERC_REGION,AK
17279,PUD No 1 of Skamania Co,WA,US,NERC_REGION,
17286,City of Skiatook - (OK),OK,US,NERC_REGION,SPP
17290,Slash Pine Elec Member Corp,GA,US,NERC_REGION,SERC
17312,City of Slater - (MO),MO,US,NERC_REGION,SPP
17337,Borough of Smethport - (PA),PA,US,NERC_REGION,RFC
17451,Town of Smithfield - (NC),NC,US,NERC_REGION,SERC
17452,City of Smithville - (TN),TN,US,NERC_REGION,SERC
17453,City of Smithville - (TX),TX,US,NERC_REGION,TRE
17457,Town of Smyrna - (DE),DE,US,NERC_REGION,RFC
17470,PUD 1 of Snohomish County,WA,US,NERC_REGION,WECC
17492,"Socorro Electric Coop, Inc",NM,US,NERC_REGION,WECC
17493,City of Soda Springs - (ID),ID,US,NERC_REGION,WECC
17497,City of Snyder - (NE),NE,US,NERC_REGION,MRO
17512,Village of Solvay - (NY),NY,US,NERC_REGION,NPCC
17513,Southern California P P A,CA,US,NERC_REGION,WECC
17534,"South Alabama Elec Coop, Inc",AL,US,NERC_REGION,SERC
17539,"Dominion Energy South Carolina, Inc",SC,US,NERC_REGION,SERC
17540,"South Central Ark El Coop, Inc",AR,US,NERC_REGION,SERC
17543,South Carolina Public Service Authority,SC,US,NERC_REGION,SERC
17548,South Central Public Pwr Dist,NE,US,NERC_REGION,SPP
17549,South Jersey Energy Company,NJ,US,NERC_REGION,RFC
17550,South Central Electric Assn,MN,US,NERC_REGION,MRO
17553,Town of South Coffeyville - (OK),OK,US,NERC_REGION,SPP
17560,Town of South Hadley - (MA),MA,US,NERC_REGION,NPCC
17561,South Plains Electric Coop Inc,TX,US,NERC_REGION,TRE
17562,City of South Haven - (MI),MI,US,NERC_REGION,RFC
17564,South Kentucky Rural E C C,KY,US,NERC_REGION,SERC
17565,South Louisiana Elec Coop Assn,LA,US,NERC_REGION,SERC
17568,Cooperative Energy,MS,US,NERC_REGION,SERC
17569,City of South Norwalk - (CT),CT,US,NERC_REGION,NPCC
17572,South River Elec Member Corp,NC,US,NERC_REGION,SERC
17577,City of South Sioux City,NE,US,NERC_REGION,MRO
17583,"South Texas Electric Coop, Inc",TX,US,NERC_REGION,TRE
17585,"Southeastern IL Elec Coop, Inc",IL,US,NERC_REGION,RFC
17588,South Vienna Corporation,OH,US,NERC_REGION,
17593,"Southeast Electric Coop, Inc",MT,US,NERC_REGION,WECC
17599,Southeastern Indiana R E M C,IN,US,NERC_REGION,RFC
17603,Southeastern Electric Coop Inc - (OK),OK,US,NERC_REGION,SPP
17622,Southern Electric Gen Co,AL,US,NERC_REGION,SERC
17631,Southern Illinois Elec Coop,IL,US,NERC_REGION,RFC
17632,Southern Illinois Power Coop,IL,US,NERC_REGION,SERC
17633,Southern Indiana Gas & Elec Co,IN,US,NERC_REGION,RFC
17637,Southern Maryland Elec Coop Inc,MD,US,NERC_REGION,RFC
17642,Southern Public Power District,NE,US,NERC_REGION,MRO
17643,"Southern Iowa Elec Coop, Inc",IA,US,NERC_REGION,SERC
17646,"Southern Pine Elec Coop, Inc",AL,US,NERC_REGION,SERC
17647,Southern Pine Electric Cooperative,MS,US,NERC_REGION,SERC
17668,City of Southport - (NC),NC,US,NERC_REGION,SERC
17671,Southwest Arkansas E C C,TX,US,NERC_REGION,SERC
17681,Southwest Rural Elec Assn Inc,OK,US,NERC_REGION,SPP
17683,Southwest Mississippi E P A,MS,US,NERC_REGION,SERC
17684,Southwest Louisiana E M C,LA,US,NERC_REGION,SERC
17692,Southwest Public Power Dist,NE,US,NERC_REGION,MRO
17693,"Southwest Texas Elec Coop, Inc",TX,US,NERC_REGION,TRE
17694,Southwest Tennessee E M C,TN,US,NERC_REGION,SERC
17697,Southwestern Electric Coop Inc - (IL),IL,US,NERC_REGION,SERC
17698,Southwestern Electric Power Co,OK,US,NERC_REGION,SPP
17710,"Spark Energy, LP",TX,US,NERC_REGION,TRE
17716,Southwestern Power Administration,OK,US,NERC_REGION,SPP
17718,Southwestern Public Service Co,TX,US,NERC_REGION,SPP
17727,Village of Spalding - (NE),NE,US,NERC_REGION,MRO
17732,Spanish Fork City Corporation,UT,US,NERC_REGION,WECC
17783,City of Spencer - (IA),IA,US,NERC_REGION,MRO
17787,City of Spencer - (NE),NE,US,NERC_REGION,MRO
17790,Town of Spiceland - (IN),IN,US,NERC_REGION,RFC
17802,Town of Spiro - (OK),OK,US,NERC_REGION,SPP
17811,City of Spooner - (WI),WI,US,NERC_REGION,MRO
17824,Spring Valley Pub Utils Comm,MN,US,NERC_REGION,MRO
17826,"Springer Electric Coop, Inc",NM,US,NERC_REGION,WECC
17827,Town of Springer - (NM),NM,US,NERC_REGION,SPP
17828,City of Springfield - (IL),IL,US,NERC_REGION,SERC
17829,City of Springfield - (TN),TN,US,NERC_REGION,SERC
17832,Snapping Shoals El Member Corp,GA,US,NERC_REGION,SERC
17833,City Utilities of Springfield - (MO),MO,US,NERC_REGION,
17834,City of Springfield - (CO),CO,US,NERC_REGION,WECC
17838,"Spoon River Electric Coop, Inc",IL,US,NERC_REGION,RFC
17839,City of Springfield - (OR),OR,US,NERC_REGION,WECC
17844,Spring City Corporation,UT,US,NERC_REGION,WECC
17845,City of Springville - (UT),UT,US,NERC_REGION,WECC
17846,Village of Springville - (NY),NY,US,NERC_REGION,NPCC
17858,Square Butte Electric Coop,ND,US,NERC_REGION,MRO
17860,City of St Charles - (IL),IL,US,NERC_REGION,RFC
17862,City of St Charles - (MN),MN,US,NERC_REGION,MRO
17865,City of St Clairsville - (OH),OH,US,NERC_REGION,RFC
17868,St Croix Electric Coop,WI,US,NERC_REGION,MRO
17872,City of St Francis - (KS),KS,US,NERC_REGION,SPP
17874,City of St George,UT,US,NERC_REGION,WECC
17876,City of St James - (MN),MN,US,NERC_REGION,MRO
17877,City of St James - (MO),MO,US,NERC_REGION,SPP
17879,City of St. John - (KS),KS,US,NERC_REGION,SPP
17886,City of St Louis - (MI),MI,US,NERC_REGION,RFC
17891,City of St Marys - (OH),OH,US,NERC_REGION,RFC
17894,City of St Marys - (KS),KS,US,NERC_REGION,SPP
17896,City of Shasta Lake - (CA),CA,US,NERC_REGION,WECC
17898,City of Saint Paul,AK,US,NERC_REGION,AK
17899,City of St Paul - (NE),NE,US,NERC_REGION,MRO
